Payer;SoldTo;;Division Brand;Division;;Season Year Sub;Sales Document;Sales Document Type;Customer PO;Article MH3 Lifestyle;Article MH1 World;Generic Article;Article Style;Article MH6 Sub Product Group;Article Color Code;Article Color Text;Article Size;Article MH2 Gender;GTIN;Article Program;Commodity Code Vendor;Article Country of Origin;Article Fiber Components;Price Net;Price Wholesale;Price Retail;Season Main;RDD;Cancellation Date;Rejection Reason;Order Qty;Rejected Qty;Total Qty;Confirmed Qty;Retail Value;Weight Net Item;Weight Gross Item
JUNIOR BARNEKLÆR AS;0000214648;JUNIOR STORO;Tommy Hilfiger;07;TH BW;2021_FA;0163436228;Forward Order;TH KIDS UW FALL 21;HILFIGER FLAG;BODYWEAR;UB0UB003100S0;2P CN TEE SS;S/S T-Shirts;0S0;Desert Sky/White;14-16;Boys;8720111641177;TOMMY ORIGINAL CTN;6109100010;Sri Lanka;COTTON (100%);107;107;299;Summer/Fall;15-07-2021;01-02-2022;;3 ;0 ;3 ;3 ;897.00 ;0.63 ;0.77 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;07;TH BW;2021_FA;0163436227;Forward Order;TH KIDS UW FALL 21;HILFIGER FLAG;BODYWEAR;UB0UB003100S0;2P CN TEE SS;S/S T-Shirts;0S0;Desert Sky/White;14-16;Boys;8720111641177;TOMMY ORIGINAL CTN;6109100010;Sri Lanka;COTTON (100%);107;107;299;Summer/Fall;15-07-2021;01-02-2022;;3 ;0 ;3 ;3 ;897.00 ;0.63 ;0.77 
JUNIOR BARNEKLÆR AS;0000214648;JUNIOR STORO;Tommy Hilfiger;07;TH BW;2021_FA;0163436228;Forward Order;TH KIDS UW FALL 21;HILFIGER FLAG;BODYWEAR;UB0UB003100S0;2P CN TEE SS;S/S T-Shirts;0S0;Desert Sky/White;8-10;Boys;8720111640804;TOMMY ORIGINAL CTN;6109100010;Sri Lanka;COTTON (100%);107;107;299;Summer/Fall;15-07-2021;01-02-2022;;2 ;0 ;2 ;2 ;598.00 ;0.42 ;0.51 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;07;TH BW;2021_FA;0163436227;Forward Order;TH KIDS UW FALL 21;HILFIGER FLAG;BODYWEAR;UB0UB003100S0;2P CN TEE SS;S/S T-Shirts;0S0;Desert Sky/White;8-10;Boys;8720111640804;TOMMY ORIGINAL CTN;6109100010;Sri Lanka;COTTON (100%);107;107;299;Summer/Fall;15-07-2021;01-02-2022;;2 ;0 ;2 ;2 ;598.00 ;0.42 ;0.51 
JUNIOR BARNEKLÆR AS;0000214648;JUNIOR STORO;Tommy Hilfiger;07;TH BW;2021_FA;0163436228;Forward Order;TH KIDS UW FALL 21;HILFIGER FLAG;BODYWEAR;UB0UB003410ST;2P TRUNK;Trunk;0ST;Desert Sky/Desert Sky;10-12;Boys;8720111653453;TOMMY ORIGINAL CTN;6107110000;China;COTTON (95%), ELASTANE (5%);92.5;92.5;259;Summer/Fall;15-08-2021;01-02-2022;;3 ;0 ;3 ;3 ;777.00 ;0.27 ;0.29 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;07;TH BW;2021_FA;0163436227;Forward Order;TH KIDS UW FALL 21;HILFIGER FLAG;BODYWEAR;UB0UB003410ST;2P TRUNK;Trunk;0ST;Desert Sky/Desert Sky;10-12;Boys;8720111653453;TOMMY ORIGINAL CTN;6107110000;China;COTTON (95%), ELASTANE (5%);92.5;92.5;259;Summer/Fall;15-08-2021;01-02-2022;;3 ;0 ;3 ;3 ;777.00 ;0.27 ;0.29 
JUNIOR BARNEKLÆR AS;0000214648;JUNIOR STORO;Tommy Hilfiger;07;TH BW;2021_FA;0163436228;Forward Order;TH KIDS UW FALL 21;HILFIGER FLAG;BODYWEAR;UB0UB003410ST;2P TRUNK;Trunk;0ST;Desert Sky/Desert Sky;12-14;Boys;8720111653477;TOMMY ORIGINAL CTN;6107110000;China;COTTON (95%), ELASTANE (5%);92.5;92.5;259;Summer/Fall;15-08-2021;01-02-2022;;4 ;0 ;4 ;4 ;1,036.00 ;0.36 ;0.38 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;07;TH BW;2021_FA;0163436227;Forward Order;TH KIDS UW FALL 21;HILFIGER FLAG;BODYWEAR;UB0UB003410ST;2P TRUNK;Trunk;0ST;Desert Sky/Desert Sky;12-14;Boys;8720111653477;TOMMY ORIGINAL CTN;6107110000;China;COTTON (95%), ELASTANE (5%);92.5;92.5;259;Summer/Fall;15-08-2021;01-02-2022;;4 ;0 ;4 ;4 ;1,036.00 ;0.36 ;0.38 
JUNIOR BARNEKLÆR AS;0000214648;JUNIOR STORO;Tommy Hilfiger;07;TH BW;2021_FA;0163436228;Forward Order;TH KIDS UW FALL 21;HILFIGER FLAG;BODYWEAR;UB0UB003410ST;2P TRUNK;Trunk;0ST;Desert Sky/Desert Sky;14-16;Boys;8720111653484;TOMMY ORIGINAL CTN;6107110000;China;COTTON (95%), ELASTANE (5%);92.5;92.5;259;Summer/Fall;15-08-2021;01-02-2022;;3 ;0 ;3 ;3 ;777.00 ;0.27 ;0.29 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;07;TH BW;2021_FA;0163436227;Forward Order;TH KIDS UW FALL 21;HILFIGER FLAG;BODYWEAR;UB0UB003410ST;2P TRUNK;Trunk;0ST;Desert Sky/Desert Sky;14-16;Boys;8720111653484;TOMMY ORIGINAL CTN;6107110000;China;COTTON (95%), ELASTANE (5%);92.5;92.5;259;Summer/Fall;15-08-2021;01-02-2022;;3 ;0 ;3 ;3 ;777.00 ;0.27 ;0.29 
JUNIOR BARNEKLÆR AS;0000214648;JUNIOR STORO;Tommy Hilfiger;07;TH BW;2021_FA;0163436228;Forward Order;TH KIDS UW FALL 21;HILFIGER FLAG;BODYWEAR;UB0UB003410ST;2P TRUNK;Trunk;0ST;Desert Sky/Desert Sky;8-10;Boys;8720111653439;TOMMY ORIGINAL CTN;6107110000;China;COTTON (95%), ELASTANE (5%);92.5;92.5;259;Summer/Fall;15-08-2021;01-02-2022;;2 ;0 ;2 ;2 ;518.00 ;0.18 ;0.19 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;07;TH BW;2021_FA;0163436227;Forward Order;TH KIDS UW FALL 21;HILFIGER FLAG;BODYWEAR;UB0UB003410ST;2P TRUNK;Trunk;0ST;Desert Sky/Desert Sky;8-10;Boys;8720111653439;TOMMY ORIGINAL CTN;6107110000;China;COTTON (95%), ELASTANE (5%);92.5;92.5;259;Summer/Fall;15-08-2021;01-02-2022;;2 ;0 ;2 ;2 ;518.00 ;0.18 ;0.19 
JUNIOR BARNEKLÆR AS;0000214648;JUNIOR STORO;Tommy Hilfiger;07;TH BW;2021_FA;0163436228;Forward Order;TH KIDS UW FALL 21;HILFIGER FLAG;BODYWEAR;UB0UB004060SW;BASIC LS PANT JERSEY SET;Pyjamas;0SW;Calm Water/Desert Sky;10-12;Boys;8720114813304;TOMMY ORIGINAL;6107210000;Sri Lanka;ORGANIC COTTON (100%);232;232;649;Summer/Fall;15-07-2021;01-02-2022;;2 ;0 ;2 ;2 ;1,298.00 ;0.02 ;0.32 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;07;TH BW;2021_FA;0163436227;Forward Order;TH KIDS UW FALL 21;HILFIGER FLAG;BODYWEAR;UB0UB004060SW;BASIC LS PANT JERSEY SET;Pyjamas;0SW;Calm Water/Desert Sky;10-12;Boys;8720114813304;TOMMY ORIGINAL;6107210000;Sri Lanka;ORGANIC COTTON (100%);232;232;649;Summer/Fall;15-07-2021;01-02-2022;;2 ;0 ;2 ;2 ;1,298.00 ;0.02 ;0.32 
JUNIOR BARNEKLÆR AS;0000214648;JUNIOR STORO;Tommy Hilfiger;07;TH BW;2021_FA;0163436228;Forward Order;TH KIDS UW FALL 21;HILFIGER FLAG;BODYWEAR;UB0UB004060SW;BASIC LS PANT JERSEY SET;Pyjamas;0SW;Calm Water/Desert Sky;12-14;Boys;8720114813335;TOMMY ORIGINAL;6107210000;Sri Lanka;ORGANIC COTTON (100%);232;232;649;Summer/Fall;15-07-2021;01-02-2022;;2 ;0 ;2 ;2 ;1,298.00 ;0.02 ;0.32 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;07;TH BW;2021_FA;0163436227;Forward Order;TH KIDS UW FALL 21;HILFIGER FLAG;BODYWEAR;UB0UB004060SW;BASIC LS PANT JERSEY SET;Pyjamas;0SW;Calm Water/Desert Sky;12-14;Boys;8720114813335;TOMMY ORIGINAL;6107210000;Sri Lanka;ORGANIC COTTON (100%);232;232;649;Summer/Fall;15-07-2021;01-02-2022;;2 ;0 ;2 ;2 ;1,298.00 ;0.02 ;0.32 
JUNIOR BARNEKLÆR AS;0000214648;JUNIOR STORO;Tommy Hilfiger;07;TH BW;2021_FA;0163436228;Forward Order;TH KIDS UW FALL 21;HILFIGER FLAG;BODYWEAR;UB0UB004060SW;BASIC LS PANT JERSEY SET;Pyjamas;0SW;Calm Water/Desert Sky;14-16;Boys;8720114813373;TOMMY ORIGINAL;6107210000;Sri Lanka;ORGANIC COTTON (100%);232;232;649;Summer/Fall;15-07-2021;01-02-2022;;2 ;0 ;2 ;2 ;1,298.00 ;0.02 ;0.32 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;07;TH BW;2021_FA;0163436227;Forward Order;TH KIDS UW FALL 21;HILFIGER FLAG;BODYWEAR;UB0UB004060SW;BASIC LS PANT JERSEY SET;Pyjamas;0SW;Calm Water/Desert Sky;14-16;Boys;8720114813373;TOMMY ORIGINAL;6107210000;Sri Lanka;ORGANIC COTTON (100%);232;232;649;Summer/Fall;15-07-2021;01-02-2022;;2 ;0 ;2 ;2 ;1,298.00 ;0.02 ;0.32 
JUNIOR BARNEKLÆR AS;0000214648;JUNIOR STORO;Tommy Hilfiger;07;TH BW;2021_FA;0163436228;Forward Order;TH KIDS UW FALL 21;HILFIGER FLAG;BODYWEAR;UB0UB004060SW;BASIC LS PANT JERSEY SET;Pyjamas;0SW;Calm Water/Desert Sky;8-10;Boys;8720114813243;TOMMY ORIGINAL;6107210000;Sri Lanka;ORGANIC COTTON (100%);232;232;649;Summer/Fall;15-07-2021;01-02-2022;;2 ;0 ;2 ;2 ;1,298.00 ;0.02 ;0.32 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;07;TH BW;2021_FA;0163436227;Forward Order;TH KIDS UW FALL 21;HILFIGER FLAG;BODYWEAR;UB0UB004060SW;BASIC LS PANT JERSEY SET;Pyjamas;0SW;Calm Water/Desert Sky;8-10;Boys;8720114813243;TOMMY ORIGINAL;6107210000;Sri Lanka;ORGANIC COTTON (100%);232;232;649;Summer/Fall;15-07-2021;01-02-2022;;2 ;0 ;2 ;2 ;1,298.00 ;0.02 ;0.32 
JUNIOR BARNEKLÆR AS;0000214648;JUNIOR STORO;Tommy Hilfiger;07;TH BW;2021_FA;0163436228;Forward Order;TH KIDS UW FALL 21;HILFIGER FLAG;BODYWEAR;UB0UB00409DW5;TOWELLING ROBE;Bathrobes;DW5;Desert Sky;L;Boys;8720114824645;TOMMY ORIGINAL;6207910011;Turkey;ORGANIC COTTON (100%);285.5;285.5;799;Summer/Fall;15-07-2021;01-02-2022;;2 ;0 ;2 ;2 ;1,598.00 ;0.02 ;0.32 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;07;TH BW;2021_FA;0163436227;Forward Order;TH KIDS UW FALL 21;HILFIGER FLAG;BODYWEAR;UB0UB00409DW5;TOWELLING ROBE;Bathrobes;DW5;Desert Sky;L;Boys;8720114824645;TOMMY ORIGINAL;6207910011;Turkey;ORGANIC COTTON (100%);285.5;285.5;799;Summer/Fall;15-07-2021;01-02-2022;;2 ;0 ;2 ;2 ;1,598.00 ;0.02 ;0.32 
JUNIOR BARNEKLÆR AS;0000214648;JUNIOR STORO;Tommy Hilfiger;07;TH BW;2021_FA;0163436228;Forward Order;TH KIDS UW FALL 21;HILFIGER FLAG;BODYWEAR;UB0UB00409DW5;TOWELLING ROBE;Bathrobes;DW5;Desert Sky;M;Boys;8720114824614;TOMMY ORIGINAL;6207910011;Turkey;ORGANIC COTTON (100%);285.5;285.5;799;Summer/Fall;15-07-2021;01-02-2022;;2 ;0 ;2 ;2 ;1,598.00 ;0.02 ;0.32 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;07;TH BW;2021_FA;0163436227;Forward Order;TH KIDS UW FALL 21;HILFIGER FLAG;BODYWEAR;UB0UB00409DW5;TOWELLING ROBE;Bathrobes;DW5;Desert Sky;M;Boys;8720114824614;TOMMY ORIGINAL;6207910011;Turkey;ORGANIC COTTON (100%);285.5;285.5;799;Summer/Fall;15-07-2021;01-02-2022;;2 ;0 ;2 ;2 ;1,598.00 ;0.02 ;0.32 
JUNIOR BARNEKLÆR AS;0000214648;JUNIOR STORO;Tommy Hilfiger;07;TH BW;2021_FA;0163436228;Forward Order;TH KIDS UW FALL 21;HILFIGER FLAG;BODYWEAR;UB0UB00409DW5;TOWELLING ROBE;Bathrobes;DW5;Desert Sky;S;Boys;8720114824492;TOMMY ORIGINAL;6207910011;Turkey;ORGANIC COTTON (100%);285.5;285.5;799;Summer/Fall;15-07-2021;01-02-2022;;2 ;0 ;2 ;2 ;1,598.00 ;0.02 ;0.32 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;07;TH BW;2021_FA;0163436227;Forward Order;TH KIDS UW FALL 21;HILFIGER FLAG;BODYWEAR;UB0UB00409DW5;TOWELLING ROBE;Bathrobes;DW5;Desert Sky;S;Boys;8720114824492;TOMMY ORIGINAL;6207910011;Turkey;ORGANIC COTTON (100%);285.5;285.5;799;Summer/Fall;15-07-2021;01-02-2022;;2 ;0 ;2 ;2 ;1,598.00 ;0.02 ;0.32 
JUNIOR BARNEKLÆR AS;0000214648;JUNIOR STORO;Tommy Hilfiger;07;TH BW;2021_FA;0163436228;Forward Order;TH KIDS UW FALL 21;HILFIGER FLAG;BODYWEAR;UB0UB00409DW5;TOWELLING ROBE;Bathrobes;DW5;Desert Sky;XL;Boys;8720114824676;TOMMY ORIGINAL;6207910011;Turkey;ORGANIC COTTON (100%);285.5;285.5;799;Summer/Fall;15-07-2021;01-02-2022;;2 ;0 ;2 ;2 ;1,598.00 ;0.02 ;0.32 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;07;TH BW;2021_FA;0163436227;Forward Order;TH KIDS UW FALL 21;HILFIGER FLAG;BODYWEAR;UB0UB00409DW5;TOWELLING ROBE;Bathrobes;DW5;Desert Sky;XL;Boys;8720114824676;TOMMY ORIGINAL;6207910011;Turkey;ORGANIC COTTON (100%);285.5;285.5;799;Summer/Fall;15-07-2021;01-02-2022;;2 ;0 ;2 ;2 ;1,598.00 ;0.02 ;0.32 
